Track ID,accousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
6Dgix2xCbnqigfrjulm24R,0.00046,0.492,210160,0.964,0.00582,8,0.434,-3.475,1,0.0729,157.036,4,0.703,2
3bMEc0K6zJNhTQeoyxox8j,0.233,0.443,219400,0.354,0,0,0.101,-9.005,1,0.0274,80.541,4,0.352,2
0YjqNoSiPBzljs8ChlbHoI,0.0573,0.417,190935,0.566,0.715,1,0.131,-7.704,1,0.0274,94.993,4,0.19,1
3RcmQ6DdLqwp38tFsWx0mj,0.339,0.446,238813,0.494,0,6,0.208,-5.755,1,0.0286,75.007,4,0.158,2
6ooN7OQtX3afliCdBh6xMD,0.00565,0.761,211301,0.747,0.00374,0,0.164,-6.888,1,0.252,122.974,4,0.585,2
1KAObz8ZfyuMj4YTxHIrfA,0.439,0.662,179519,0.503,0,0,0.102,-6.701,0,0.359,162.918,4,0.315,2
7Dimj8Kjr8ZJlLTI2pLz6M,0.0109,0.639,211853,0.855,0.00287,4,0.193,-4.45,0,0.0329,139.02,4,0.668,1
6d2Uny6hhfiwyMmfaKZnx4,1.00E-05,0.312,320347,0.981,0.00857,4,0.0739,-2.924,0,0.091,198.06,4,0.485,1
0wkGA71iBE7YLoScSya8nE,0.215,0.607,221307,0.511,0.000115,2,0.109,-7.509,1,0.0335,101.374,4,0.111,2
6l26j7uCiDstBiYTuiaInV,0.0045,0.943,191813,0.261,0.0114,0,0.104,-8.067,1,0.16,102.001,4,0.0635,2
40Bjvq0doGxiH3vZndB5TR,0.0781,0.254,351081,0.756,0.000202,5,0.146,-5.88,1,0.0783,102.069,4,0.143,2
5whINh6eBXl8JgI9Cv4KPK,0.31,0.651,207973,0.704,0.000589,11,0.0709,-6.458,1,0.0268,136.001,4,0.417,2
0W95eMaAxNVYTquOsXXkC5,0.0143,0.539,173920,0.39,0.000125,4,0.174,-8.341,0,0.0293,119.791,3,0.361,2
38Yw50nzEEfrU7Pt9BTh8h,0.192,0.71,143747,0.551,0,4,0.384,-7.328,1,0.25,74.01,4,0.717,2
1CSLSt0dP5CJqADXsJbVcx,0.00777,0.637,213460,0.859,0,4,0.133,-2.871,0,0.0348,101.976,4,0.351,2
17Efhyf4A96n0EFXKeB7Ya,0.342,0.582,230000,0.681,0,5,0.186,-6.138,1,0.0458,95.995,4,0.273,2
6hLzKKAUTgb3AbxYhMUZO2,0.000492,0.49,212533,0.872,5.12E-05,2,0.178,-4.719,0,0.0353,108.033,4,0.61,1
19NlQkK6AkNU8yKWFNbKoo,0.895,0.193,221573,0.188,1.55E-05,0,0.124,-10.425,1,0.0305,168.446,3,0.127,1
6h7TC6GOc0Mc34nCzs6Nt8,0.123,0.629,180160,0.833,0,3,0.101,-5.532,0,0.388,97.768,3,0.461,2
1j4MPw77pRZ77fMBuaRCZl,0.0175,0.809,166000,0.716,0.00102,4,0.13,-8.434,0,0.0459,120.046,4,0.563,2
7ybBMlcaN8D9oWCSi2OfoU,0.0115,0.43,239724,0.838,3.48E-05,4,0.222,-6.147,1,0.0411,140.008,4,0.259,1
6Qb8iK6PFOPMNrHZk7RAiP,0.00951,0.676,223320,0.687,0,0,0.363,-5.662,1,0.0345,78.469,4,0.459,2
3uBzRNwmiatq5bgNasNjQH,0.0425,0.674,210600,0.778,4.41E-05,0,0.159,-5.953,1,0.0282,123.031,4,0.638,1
4ABM7D05ULpP8CGyuDJ1Yg,0.0697,0.96,270107,0.653,0,3,0.12,-4.796,0,0.121,103.048,4,0.677,2
3witRpHWHqArlnt6GTlH2Y,0.853,0.435,209643,0.338,0,6,0.412,-9.109,1,0.066,179.727,4,0.354,3
29caulxU0jxucdVIyhSJTc,0.0726,0.737,157929,0.819,0,11,0.36,-5.056,0,0.0446,139.988,4,0.904,3
3pYEOC4YluYylx12kstL5L,0.00118,0.448,194813,0.809,1.16E-06,9,0.373,-5.889,1,0.0663,155.824,3,0.512,2
3VM6iAbIufq8F3b73OTMiJ,0.0888,0.545,301960,0.788,0.0258,11,0.0765,-3.968,1,0.0281,129.922,4,0.647,2
1HWEOHLnFbRqgSVEK59gEq,0.84,0.517,228234,0.205,0.0211,0,0.114,-12.519,1,0.0464,182.827,4,0.209,2
4KIIzdrFS4U21IeaMTATDi,0.26,0.57,192120,0.531,0.000304,1,0.0922,-5.82,1,0.293,109.787,5,0.557,2
40jLTd4hd60sRnpehEsMzh,0.958,0.534,240281,0.223,0,6,0.0962,-9.429,0,0.038,90.971,1,0.491,1
7d8fL89TcYyrwDj3JOZcmG,0.845,0.66,216659,0.43,0,1,0.713,-10.795,0,0.0423,102.892,4,0.484,1
2Lon74geK7O7v6r0CVYLdI,0.0673,0.761,150241,0.825,0.0146,5,0.0599,-5.241,0,0.0849,90.477,4,0.926,2
5Oyt7rwRrplyyNyRSRjVc8,0.000665,0.349,145867,0.968,3.27E-06,4,0.151,-3.022,0,0.0756,152.047,4,0.37,2
3SDWfRwcrnCnyMRiLTdccb,0.23,0.484,264620,0.613,0,6,0.0852,-6.041,0,0.0427,80.065,4,0.294,1
0Hgqglypzt6Qs5Duqskcqs,0.613,0.42,213027,0.479,0.663,8,0.0679,-8.881,1,0.0374,116.989,4,0.11,2
2ZXrdQyjH79xTB001IrpNx,0.913,0.733,221467,0.417,0.172,2,0.139,-10.936,1,0.0442,129.214,4,0.516,2
1LtXbk9MnYBiyglkEzM47c,0.00586,0.297,642533,0.912,0.611,10,0.139,-8.39,1,0.243,136.032,4,0.173,1
0SJZFV7p1Nhd9xQnUonHSY,0.0215,0.371,184333,0.742,0.00127,8,0.138,-4.681,1,0.0422,121.946,4,0.0953,1
37qUfNTtH9ti0OPuV2LWsa,0.862,0.552,182635,0.237,0.112,2,0.237,-13.074,1,0.0554,106.129,4,0.263,1
2oejEp50ZzPuQTQ6v54Evp,0.204,0.585,217640,0.696,0,4,0.344,-5.6,0,0.0307,104.01,4,0.522,3
7vnUwWkboWUzNOXCTufz8P,0.301,0.568,169200,0.785,0,1,0.133,-4.076,0,0.115,122.05,4,0.513,1
6Bkv5SFK5fuBFDQpljd55b,0.477,0.664,203239,0.699,0,0,0.0987,-6.217,1,0.0268,107.009,4,0.295,2
3IbMXXnFnmxu6Rny38j8pS,0.0786,0.74,201022,0.827,7.51E-05,11,0.151,-4.442,1,0.0264,128.716,4,0.896,1
2j8z5LABzxVtXpX45NkqsI,0.0475,0.475,255141,0.668,8.93E-05,0,0.162,-6.629,1,0.0485,80.057,4,0.368,1
36OAYsDUsFFyc4qtbXDnBL,0.768,0.407,235053,0.436,1.49E-06,0,0.132,-7.827,1,0.0273,100.001,4,0.294,2
5e4LIAQI0bClLazNf2gZV0,0.927,0,14627,0.478,0,11,0.335,-16.569,0,0,0,0,0,1
5FzPEGHio0vzpwBO3c5DHn,7.35E-05,0.553,216571,0.868,0.0359,6,0.0934,-4.186,0,0.048,140.047,4,0.5,2
5IO4w8NjPM5IHzAYtvX3T9,0.055,0.426,194307,0.975,0.225,9,0.893,-8.002,1,0.0784,122.26,4,0.395,1
12VqHHz4wvVcnEdSivjLeQ,0.832,0.386,177413,0.406,0.0597,11,0.171,-10.419,1,0.0425,78.616,4,0.205,2
7mzP6USWQ08tqguyxvhuIT,0.275,0.532,177907,0.537,0.00371,9,0.0952,-11.521,0,0.028,119.984,4,0.477,1
4sgXQN2QmShxksoO6YJU7V,0.919,0.461,405107,0.063,2.68E-05,0,0.164,-16.147,1,0.0402,129.241,3,0.105,1
465mhRDuwxjrJ61UrvRvrZ,0.0545,0.738,185117,0.499,0,5,0.14,-7.456,1,0.428,73.152,4,0.314,2
5MqNS0SrNA2JJ65nILGncf,0.0859,0.702,183062,0.755,0.000791,8,0.107,-5.716,1,0.0634,80.029,4,0.184,2
4fcnZDsvAJHAdKFjrptU1f,0.069,0.473,202492,0.602,2.42E-05,2,0.434,-6.418,0,0.125,154.976,4,0.23,2
2t5AymC1CtZgs0Gky75xSA,0.152,0.502,160173,0.59,0.00681,0,0.265,-7.976,1,0.0344,109.968,4,0.429,2
1hEj4mePnpHqmFjrdlWrVR,0.000811,0.485,272147,0.91,8.02E-06,11,0.322,-4.646,0,0.179,177.843,4,0.218,1
794JoJJcwSIJ2XeLYsvltU,0.38,0.818,187280,0.653,0.461,3,0.11,-6.958,0,0.115,104.003,4,0.728,2
6OVpQb3zarqu0vfQav0Wwx,0.486,0.583,254373,0.697,1.35E-05,4,0.131,-6.851,1,0.095,134.84,4,0.2,2
1cHehixGI7zQQ5I9jWqXJK,0.0248,0.779,210581,0.608,3.19E-06,3,0.0536,-5.76,0,0.353,77.499,4,0.541,2
1tg8rk4ueSBHTyLpptkzqW,0.337,0.635,214880,0.532,8.37E-06,1,0.104,-9.086,0,0.147,117.804,4,0.432,1
1kQ0aj0mnjd5xKrYKLZo64,0.083,0.358,248000,0.896,0.0014,4,0.372,-4.547,0,0.159,75.192,4,0.1,2
2PU2PoYoXOfP4PkDC4eiZ6,3.69E-05,0.299,238019,0.989,0.691,0,0.0319,-4.161,1,0.264,122.468,4,0.11,2
4Wjhj0WjkyECccfHVIgaTq,0.779,0.421,281519,0.539,0,11,0.111,-5.456,0,0.274,89.177,3,0.523,2
6FgsRdxYv8pxmHIQfoaw2a,0.324,0.706,223644,0.714,0.000385,11,0.148,-5.427,1,0.036,119.998,4,0.575,1
5rkPPggFe1g42RNBHVpZcp,0.899,0.559,204547,0.41,0.000586,7,0.117,-11.065,0,0.0434,93.361,4,0.275,1
2JU81u88B4kWcFzWhU4dnk,0.0777,0.211,246506,0.842,9.20E-05,7,0.47,-3.572,0,0.0599,130.152,4,0.119,2
3QXwrU0eXNMtTpKuyCrzoC,0.922,0.539,186653,0.287,0.864,4,0.0974,-15.111,1,0.0364,124.762,4,0.362,2
3XwZ93iSMp7yg2IpAv3deU,0.897,0.32,218013,0.14,0,9,0.0868,-11.896,1,0.0349,87.539,4,0.274,1
0yOwZ2cIZAJpBKZKfSKZUI,0.172,0.218,259920,0.675,0.919,1,0.132,-10.789,1,0.0372,96.434,4,0.53,2
43cpFOLEwYcFSF8YhyiHwS,0.0624,0.624,140573,0.841,0,7,0.182,-10.734,1,0.168,166.132,4,0.592,1
2LOqW2ih8nI5ualoLIx9rb,0.601,0.492,278315,0.258,0.926,2,0.113,-16.367,1,0.0406,180.006,4,0.464,1
0mRI50dvvzwtNlAQcb2hCG,0.000384,0.469,448609,0.872,3.50E-05,4,0.102,-4.759,0,0.0472,139.977,4,0.37,2
0ARuMo2bJKZDZNQKxRMWCK,0.679,0,6062,0.0267,0,6,0,-21.052,1,0,0,0,0,1
4u8dybCHRYmvpkYOqfHx0h,0.524,0.643,159425,0.353,0,11,0.143,-9.405,1,0.0718,171.838,4,0.263,2
4Z84bBOAu0dLVd2WimB3re,0.0198,0.59,198572,0.682,0,0,0.178,-7.223,1,0.0564,125.055,4,0.665,2
1AI7UPw3fgwAFkvAlZWhE0,0.219,0.885,189733,0.762,0,8,0.162,-5.513,0,0.216,138.059,4,0.605,3
2ei83XtYQXEwefPRueANzr,0.232,0.716,211227,0.54,0,9,0.0904,-6.355,0,0.0356,93.966,4,0.654,1
3tld41qK6W6xBMea9WIhLC,0.0274,0.729,189000,0.982,0.106,1,0.278,-3.028,1,0.0634,126.024,4,0.404,2
3pOYCVZaunOdjHaf5LhiV6,0.00104,0.715,153000,0.846,0.00113,11,0.076,-4.31,0,0.0303,114.008,4,0.972,2
23SRnfFIGIzOGh7wYfzx7s,0.556,0.726,209565,0.376,2.80E-06,11,0.119,-9.927,1,0.0308,122.041,4,0.351,2
3wE9jU1zReHLMHLgAsWIYX,0.367,0.611,210773,0.635,0.00568,2,0.068,-7.016,1,0.31,82.087,4,0.739,2
6TgP0wCOXizCOJC7WDfDcw,0.024,0.689,236250,0.734,0.123,7,0.131,-5.235,1,0.0599,124.012,4,0.557,1
41FLEFSeRCv19OBn0vLiaH,0.00106,0.602,214787,0.73,0.000115,0,0.095,-4.925,1,0.0314,164.027,4,0.923,2
0sjtUhMxSDux1cFv1tIwZV,5.36E-05,0.321,239867,0.953,0.217,7,0.069,-5.838,1,0.104,115.184,3,0.187,1
3s4mrPrEFFPF0LmAfutW0n,0.0249,0.784,200187,0.517,1.44E-06,4,0.155,-8.981,0,0.209,97.991,4,0.206,3
5mkIB0r1qByrdY59f6qgFN,0.00326,0.744,188267,0.824,0.000659,5,0.105,-6.026,0,0.0497,105.054,4,0.839,2
0h9GGknmbVbyR3RjwrqmcR,0.0816,0.921,297249,0.514,0.0498,2,0.0574,-8.435,0,0.0703,125.972,4,0.321,2
4Fqm9sdCdWNw3Vo68JFUr1,0.141,0.683,175375,0.776,0,8,0.182,-6.679,1,0.194,157.999,4,0.416,1
3Ot6tQrj6jcbqlv0EpbyHM,0.00315,0.521,230208,0.811,0.00165,3,0.0925,-6.824,1,0.0421,117.99,4,0.208,1
1hgzIRL7jF8JaVCMQAhXFT,0.546,0.54,226960,0.446,0,10,0.124,-8.419,0,0.18,106.947,4,0.151,2
0cYRuiM5eqOawt3AA3Peix,0.154,0.679,179760,0.796,0.00144,2,0.305,-5.604,1,0.0264,121.943,4,0.862,2
6pVrJoQsxj5rnivyFTvyVK,0.527,0.537,205947,0.471,0,0,0.159,-6.509,0,0.19,158.712,4,0.537,2
3s9f1LQ6607eDj9UYCzmgk,0.0744,0.536,224840,0.622,0,1,0.197,-7.98,1,0.262,70.474,3,0.227,2
0FjM0U65GFs2GGxxaX8GCW,1.28E-05,0.356,81600,0.931,0.133,9,0.0827,-5.184,1,0.0575,139.014,4,0.602,1
4XtvZqX9zj5pvPdXm5PFd7,0.00874,0.351,211961,0.969,0.00216,2,0.463,-4.133,1,0.116,166.735,4,0.193,2
2NhAlXufWoTH4CrGUimPQw,0.000978,0.302,303827,0.993,0.123,11,0.13,-3.162,1,0.223,151.813,4,0.157,2
2PHxo2oKhje97PG1HRqHKT,0.0739,0.414,231347,0.633,0,7,0.159,-7.443,1,0.0415,94.334,4,0.159,1
0pwkbBXrbCd5V1jv28QO4F,0.0209,0.507,193357,0.805,0.00122,10,0.0918,-5.256,1,0.0349,136.081,3,0.408,1
2f237byd0A2w0fLlnVDOV4,0.418,0.839,249733,0.554,0,0,0.0923,-6.124,1,0.181,139.952,4,0.727,3
3T10RksSS8l68vuo6GEqBE,0.636,0.599,346587,0.392,2.33E-05,3,0.107,-8.922,1,0.024,106.095,3,0.222,2
4DuuXDyFdNdjRUwPSo5ELm,0.213,0.794,215173,0.576,0,8,0.0841,-4.584,1,0.038,125.034,4,0.547,2
1JGH3WPHXZNZ6d0on5YmHk,0.0123,0.782,228197,0.938,1.81E-05,5,0.106,-4.201,0,0.141,122.047,4,0.75,1
3yMz2lP98diDCiyxEvMVxG,0.319,0.699,280853,0.635,0.000429,9,0.103,-9.178,0,0.0597,105.975,4,0.698,2
4uzvKqm9jdS0fm5Bl0qap0,8.85E-05,0.33,292141,0.901,0.474,4,0.108,-6.187,1,0.0766,75.655,4,0.144,2
5NzopKz940ZXsmioF2EvzL,0.0736,0.578,245747,0.727,0.00781,5,0.385,-4.79,1,0.0351,95.71,4,0.487,2
26rf0Z4OsfxzAC2fg9hYu8,0.215,0.631,195779,0.475,0.927,6,0.0927,-9.729,1,0.0366,92.006,4,0.494,1
4fTXHZinGREMDFmYMlcxK9,1.90E-05,0.233,111267,0.908,0.982,5,0.212,-5.511,0,0.0694,108.995,4,0.11,1
4Azi8gLqpOPIxrEiHPXlmJ,0.319,0.429,190053,0.6,7.25E-05,0,0.325,-7.995,1,0.0691,138.303,4,0.443,1
7J9WOXUF7aphP9BjuUI2o9,0.036,0.572,261147,0.765,0,4,0.105,-6.007,0,0.0527,160.008,4,0.583,2
3MJtM7qEksyLuglemsOY5Z,0.0778,0.499,178862,0.776,0.00208,5,0.052,-5.516,0,0.0342,125.993,4,0.198,1
2f0VlO0xSJtgt2jkmOJzhT,0.0274,0.658,181272,0.645,0.0311,9,0.106,-7.323,0,0.113,79.244,4,0.55,2
0pahxiNdLjp6FKi1aFAb2r,0.621,0.499,242543,0.479,1.97E-05,4,0.101,-9.428,0,0.0575,151.804,4,0.0444,2
4nIArhQs85Kbk4ZYyE4M09,0.0461,0.512,358667,0.819,0.00015,11,0.151,-3.47,0,0.0594,146.178,3,0.89,1
6Ks1e4WEUeOGgnTGZ4IMXo,0.0153,0.764,191226,0.787,0,1,0.0736,-3.647,0,0.0445,124.949,4,0.381,2
1FxTz4x5X7ewAICkKhB3kA,0.406,0.872,144771,0.48,0,10,0.109,-7.184,1,0.0664,121.013,4,0.61,3
2GFwwTIVLjnOrtP7m9luHC,0.000372,0.389,223173,0.885,0.000311,6,0.202,-5.063,0,0.0551,164.989,4,0.187,3
5y9qRWjlb0vPSNZqognVAc,0.18,0.631,405590,0.782,0.481,5,0.2,-9.35,1,0.0515,98.492,4,0.702,1
1CfglcKMoVzHosxoCNswZq,0.502,0.348,263720,0.292,5.81E-06,8,0.0687,-10.259,1,0.0302,117.374,4,0.138,1
53KFMdxzi8IJDewiql1Qo3,0.406,0.863,137600,0.576,0.00824,8,0.141,-5.691,1,0.0567,100.03,4,0.932,2
0xfqaVemmHqJDxbvadxO7h,0.0314,0.559,209693,0.828,0.168,10,0.362,-6.747,0,0.0421,124.974,4,0.603,2
7wxDYbM4rrodjXd1xI9Mlm,0.0169,0.519,83467,0.634,0,0,0.1,-6.495,1,0.0403,145.218,4,0.201,2
02Zp5G0aXOdPlNpZ4Iqrpj,0.55,0.441,235013,0.347,1.53E-05,1,0.114,-19.521,1,0.792,88.354,4,0.341,1
0QVvkAOstRG26pVYN95CeL,0.336,0.619,163931,0.695,0,10,0.0859,-4.005,0,0.206,82.155,4,0.361,2
4xZmDgWuyv68lgvtAoGZgo,0.000294,0.228,333333,0.897,0.952,4,0.323,-5.844,0,0.0443,127.022,4,0.37,1
714kOkuEo8piaQqMusqhyK,0.33,0.51,625360,0.835,0.216,0,0.352,-8.532,1,0.0756,110.231,4,0.478,1
6TXLcVQHA69hKR0HqpTabk,0.0273,0.698,244076,0.739,0.00816,11,0.403,-8.204,0,0.0373,120.03,4,0.298,2
4mhPsZPh68kPaFBdI4Ev1t,0.502,0.603,281672,0.522,0.00126,1,0.0985,-7.33,1,0.0449,137.818,4,0.222,1
0fjo6T9cJLm30M2Etjkpth,0.151,0.743,180951,0.841,0.00385,6,0.128,-5.686,1,0.0404,109.974,4,0.834,1
3dGsey4KarIjYaEoei5FXT,0.121,0.623,192169,0.567,0,7,0.0702,-5.843,1,0.338,123.941,4,0.814,2
3SiNNoV06PfsTbqMCwyBED,0.403,0.737,175517,0.709,0,7,0.135,-4.444,0,0.0533,136.989,4,0.358,2
40kh4oBp5jEgdMN4WhvtCN,0.0415,0.831,225080,0.762,0,7,0.129,-3.336,1,0.0792,91.998,4,0.533,2
6my3pKZ8QxxI5ZezQVR0wf,0.624,0.688,205027,0.879,0,7,0.173,-5.231,1,0.2,124.904,4,0.265,2
4ThADKNTh7RjcUCcoLDwvM,0.0109,0.652,193250,0.807,0.000111,4,0.1,-6.625,0,0.0295,131.957,4,0.376,2
3PYx9Wte3jwb48V0wArMOy,0.0557,0.712,225920,0.891,0,2,0.134,-6.457,1,0.24,170.13,4,0.799,3
5CO9nCE0EymvHko2E0IgH4,0.00266,0.447,321373,0.822,0,4,0.119,-7.964,0,0.0466,137.951,4,0.244,1
67xBtV07CC73eFw7z5oCvU,0.139,0.606,236686,0.655,0,6,0.103,-6.328,1,0.402,159.824,4,0.696,2
7GW5DZYFvvT3SVcdNrMwRe,0.213,0.741,170763,0.507,0.0134,7,0.113,-8.23,1,0.0905,96.016,4,0.173,2
7Ii2ALuxW7NkLfQPhV4Rn2,0.0127,0.725,404667,0.838,0.312,6,0.101,-7.486,0,0.0312,140.053,4,0.414,2
0xUFMfnaAoyfISBSamat0A,0.00179,0.357,268424,0.948,0.396,10,0.168,-5.55,0,0.0458,176.094,4,0.235,2
5ap6d06bpiKodNMKMwgNuw,0.00335,0.626,191427,0.647,2.76E-05,7,0.491,-5.083,1,0.0271,101.043,4,0.306,2
1fE6majCQyShaXTPqJsdar,0.0675,0.628,173373,0.556,1.76E-06,7,0.158,-7.915,0,0.0585,81.852,4,0.671,2
02NuJokX5OKcF7ksvkJbnd,0.165,0.532,274680,0.771,0,6,0.112,-3.815,0,0.35,180.335,4,0.701,2
6NPGVjQUXQxdESkXSWQuNK,0.226,0.723,141435,0.592,0,4,0.359,-4.495,1,0.0735,108.058,4,0.76,2
0tKYD0XoPIxyCM5kSmnZZP,0.000304,0.352,249648,0.967,0.0811,0,0.356,-4.326,1,0.0843,177.407,3,0.271,2
2ZdEU0Ys9frp2y0Z950jWR,0.636,0.632,171160,0.57,0.000347,2,0.0815,-7.341,1,0.0944,80.636,4,0.612,2
3feBQz37RPgatwSUlSmVB5,0.002,0.183,261009,0.716,0.691,1,0.345,-8.072,1,0.0384,91.795,4,0.04,1
6RpunyUP44SDweJPDScLSF,0.0144,0.567,266813,0.815,2.14E-05,8,0.126,-4.915,1,0.141,164.834,4,0.325,2
5LeStoyvjAHpM52IYogOq0,0.0622,0.793,243915,0.524,0,5,0.0803,-6.229,0,0.148,95.044,4,0.631,2
1xGxSCtX96DB7inpF2wKIS,0.15,0.558,216295,0.592,0,0,0.123,-8.104,0,0.153,80.788,4,0.398,2
1Ff71LUQO0KBk5Slu3K6Vu,0.05,0.721,189133,0.805,0,9,0.153,-4.134,0,0.0927,118.058,4,0.653,3
1YVjv1fY6DUtirZpihcQcH,0.0153,0.515,188187,0.835,0,1,0.115,-4.777,1,0.065,169.889,4,0.746,2
0Dylgc29zZwO3YRC1VrMdo,0.306,0.865,247497,0.576,0.0362,4,0.377,-10.515,0,0.113,119.974,4,0.609,2
1donTJoEmUwcjAO3LgZxBN,0.0938,0.837,194813,0.685,0.000347,0,0.307,-5.554,0,0.0359,124.046,4,0.858,2
1wskdp18OIg3LZeuSGRwrw,0.153,0.496,360594,0.439,6.19E-06,9,0.0919,-9.142,1,0.0316,147.887,4,0.199,2
1WNda7LVckS7VqVB6DmOT3,0.184,0.462,270650,0.844,0,5,0.11,-4.898,1,0.0461,158.863,4,0.485,2
5zxyaWrWBvnHdplcFawoRs,0.506,0.725,244907,0.436,0.00227,1,0.077,-9.649,0,0.026,100.12,4,0.676,1
38ybr0LS9XLUcqg8Yo62Wj,0.706,0.472,184747,0.29,1.13E-06,0,0.0906,-7.839,1,0.0436,192.049,4,0.212,2
6MgXEIGxrDKAoHLAGHEZt7,0.775,0.361,183453,0.302,7.89E-05,0,0.122,-11.791,1,0.0286,89.974,4,0.142,2
5vxMyYhGWRqVTFF486zP94,0.0437,0.293,494293,0.535,6.16E-05,3,0.0824,-11.801,1,0.0301,99.984,5,0.11,1
4OpocJDLgDubbULnmLNx3m,0.00831,0.622,208195,0.914,5.27E-05,8,0.342,-4.607,0,0.0413,105.004,4,0.699,2
5KVISJL93AgXcQG0WRJ3Gq,0.00197,0.408,225732,0.92,0.00106,2,0.0751,-3.082,1,0.141,101.44,3,0.337,2
4HGLNErVXyaDEjHvk3cL5B,0.0336,0.68,201225,0.906,7.75E-05,11,0.077,-6.195,0,0.0734,145.041,4,0.68,2
66zA4LSREJbXpSJEeouZZ3,6.68E-05,0.521,258773,0.984,0.018,10,0.333,-4.957,0,0.0817,132.039,4,0.465,2
3eFSZcc60tTjQChGcFyZ7R,0.000801,0.591,232787,0.745,0.000748,7,0.0961,-6.222,1,0.0614,97.74,4,0.333,2
2t60mvFDtsAE45t80KCXnX,0.000106,0.378,223107,0.845,0.0795,6,0.0808,-3.919,1,0.036,162.127,4,0.129,1
5ppDdMho96v8gdDm7HKEbK,0.355,0.62,196320,0.443,0,5,0.108,-7.984,1,0.028,141.976,4,0.339,3
2oHVOT0JHfD5YXYDklofjI,0.000536,0.236,151155,0.971,1.13E-05,6,0.122,-3.403,1,0.152,150.611,4,0.522,2
7ep7SI6MdEo81to9GLouIw,0.0506,0.57,193039,0.648,8.12E-05,1,0.0835,-7.369,1,0.027,180.107,4,0.483,2
064tgRK6FYBwikCdxaHFV1,0.0913,0.55,155680,0.553,0,0,0.111,-7.34,1,0.0403,145.009,4,0.185,2
7eIODQbTgKeNawQtowZJEM,0.637,0.342,240547,0.331,0,0,0.105,-8.884,1,0.0287,130.859,4,0.106,2
3FNhIlb1fONI20QrBa1QQK,0.882,0.661,215982,0.272,0,0,0.167,-8.829,1,0.0308,135.791,4,0.591,2
64R2n9O7Aif7YP3ivkOWYS,0.0581,0.846,272973,0.363,0.0988,2,0.105,-11.565,1,0.115,96.005,4,0.572,2
2UCI5rt3PkM9pXtARihaaQ,0.342,0.625,188234,0.684,6.37E-05,1,0.107,-7.147,1,0.0687,119.932,4,0.217,2
29m7O8gJheZBBD0WYAVPQ9,0.277,0.632,192003,0.668,5.48E-05,6,0.0843,-6.878,1,0.424,191.703,4,0.49,2
7hALeyzWE3u6nFui8wXZQP,0.369,0.333,291556,0.473,4.14E-05,2,0.0831,-6.448,1,0.0297,85.144,4,0.145,2
5ZzQZcpwW7IyhKopLuoiwn,0.00161,0.808,141493,0.756,9.26E-05,5,0.226,-7.429,0,0.214,74.999,4,0.631,2
0HtlVZvTBqeZKSnXGsgqJL,0.0206,0.584,178182,0.73,1.50E-06,1,0.149,-5.511,0,0.0432,164.87,4,0.517,2
4lV1tx0EdlIChOw7Kz7fP0,0.029,0.269,251720,0.885,0.795,11,0.132,-5.938,0,0.0948,129.191,4,0.325,2
60yZZFnGxacJhh7n0mTlYF,0.199,0.653,226099,0.748,6.78E-06,11,0.14,-5.849,1,0.041,119.976,4,0.453,2
42VXfDBCEvcMJnwnd2suTB,0.406,0,14051,0.155,0.636,1,0.0973,-16.549,0,0,0,0,0,1
676eXXtx6I7yxaDfXvMpjK,0.00548,0.612,210352,0.781,0,4,0.174,-3.601,1,0.0931,148.017,4,0.54,2
36aq2C4UEP0BB5j5dDfLcc,0.787,0.478,481333,0.419,0.012,10,0.626,-11.476,1,0.0351,116.19,3,0.478,1
5rPhugY1JSJCJWIRiniDta,0.411,0.39,255434,0.542,0,8,0.104,-8.627,0,0.477,190.724,4,0.439,2
7ACpk7QyWPqr4yZCLNunTg,0.898,0.626,154733,0.315,0.000146,11,0.105,-10.986,1,0.0351,125.756,4,0.369,1
3Grfy2LTHGBz3ktd4oV3qh,0.717,0.558,252813,0.407,0.685,11,0.102,-11.511,0,0.0312,122.326,4,0.33,1
6s3Sz0gcW74Q0MPm1FVfKr,0.0222,0.836,176133,0.866,0.000595,0,0.0994,-3.186,1,0.0427,123.969,4,0.962,2
1pCqmd6baUkApYXghkX98p,0.0072,0.202,254865,0.931,2.25E-06,9,0.652,-3.139,0,0.17,197.993,3,0.287,2
1kK6DwzyXJSp58u5HYWwuD,0.325,0.88,299227,0.67,4.17E-06,2,0.0662,-5.177,1,0.0468,101.008,4,0.131,3
7BYV9vsfz9DV3IBQDpKREF,0.00231,0.603,180286,0.445,0.000106,9,0.0626,-6.595,1,0.0431,148.036,4,0.288,2
45rBYcTNp9fskUoNzJMGkp,0.547,0.722,328627,0.493,0.494,0,0.0949,-12.961,0,0.026,105.044,4,0.797,2
6KrH808OiGT7HiwofPkOEo,0.101,0.432,175832,0.512,0.0114,9,0.107,-7.734,0,0.0466,154.316,4,0.51,1
59uEBZoDtEzVqHsmhZTNuW,0.236,0.698,167032,0.456,0,5,0.116,-8.039,1,0.0373,143.003,4,0.458,2
77FpooxEx6GEuMTMlijLE3,0.45,0.189,868373,0.383,1.04E-06,2,0.185,-12.04,1,0.0348,82.579,4,0.211,1
1D69aRJdfn6KkoqzqzTVna,0.834,0.126,232008,0.389,0.0425,5,0.241,-11.118,0,0.0354,187.968,4,0.107,1
